gene_symbol	n_cohorts_detected	cohorts_detected	meta_direction	meta_beta	meta_se	meta_z	meta_p_value	meta_fdr	n_nominal_p_lt_0_05	n_fdr_lt_0_10	n_case_up_cohorts	n_case_down_cohorts	direction_consistency	leave_one_cohort_out_tested	leave_one_cohort_out_replicated	leave_one_cohort_out_replication_rate	leave_one_cohort_out_details	heterogeneity_q	heterogeneity_i2	tau_sq	heterogeneity_flag	effects_by_cohort	p_values_by_cohort	fdr_by_cohort
TMEM11	4	GSE111006_HSS,GSE111010_JSS,GSE111016_SSS,GSE226151	case_down	-0.12819335752882807	0.04221947666033573	-3.0363559112816505	0.0023945652698570863	0.4876193809580172	0	0	0	4	1.0	4	4	1.0	GSE111006_HSS:match(heldout=-0.21134,discovery_mean=-0.11947);GSE111010_JSS:match(heldout=-0.10741,discovery_mean=-0.15411);GSE111016_SSS:match(heldout=-0.10666,discovery_mean=-0.15436);GSE226151:match(heldout=-0.14433,discovery_mean=-0.1418)	0.7543852282043078	0.0	0.0	False	GSE111006_HSS:-0.211345;GSE111010_JSS:-0.10741;GSE111016_SSS:-0.10666;GSE226151:-0.144333	GSE111006_HSS:0.0687218;GSE111010_JSS:0.383127;GSE111016_SSS:0.0661495;GSE226151:0.163866	GSE111006_HSS:0.595098;GSE111010_JSS:0.999436;GSE111016_SSS:0.894611;GSE226151:0.613266
GLRX2	4	GSE111006_HSS,GSE111010_JSS,GSE111016_SSS,GSE226151	case_down	-0.17548776034825325	0.057989556713184204	-3.026195927246246	0.0024765177170788942	0.49621733872315016	1	0	0	4	1.0	4	4	1.0	GSE111006_HSS:match(heldout=-0.21283,discovery_mean=-0.13956);GSE111010_JSS:match(heldout=-0.090617,discovery_mean=-0.1803);GSE111016_SSS:match(heldout=-0.18326,discovery_mean=-0.14942);GSE226151:match(heldout=-0.14482,discovery_mean=-0.16224)	0.4116292968401173	0.0	0.0	False	GSE111006_HSS:-0.212832;GSE111010_JSS:-0.0906166;GSE111016_SSS:-0.183258;GSE226151:-0.144816	GSE111006_HSS:0.0679545;GSE111010_JSS:0.592302;GSE111016_SSS:0.0321054;GSE226151:0.402367	GSE111006_HSS:0.594463;GSE111010_JSS:0.999436;GSE111016_SSS:0.894611;GSE226151:0.732246
TMEM147-AS1	3	GSE111006_HSS,GSE111010_JSS,GSE111016_SSS	case_up	0.14602709080053017	0.04836700312496878	3.019146967266735	0.002534875312355454	0.5052087397800346	1	0	3	0	1.0	3	3	1.0	GSE111006_HSS:match(heldout=0.24405,discovery_mean=0.16262);GSE111010_JSS:match(heldout=0.2213,discovery_mean=0.174);GSE111016_SSS:match(heldout=0.10394,discovery_mean=0.23268)	1.6010133464121798	0.0	0.0	False	GSE111006_HSS:0.244051;GSE111010_JSS:0.2213;GSE111016_SSS:0.103939	GSE111006_HSS:0.0402677;GSE111010_JSS:0.0996272;GSE111016_SSS:0.0853926	GSE111006_HSS:0.541293;GSE111010_JSS:0.999436;GSE111016_SSS:0.894611
SLC25A45	4	GSE111006_HSS,GSE111010_JSS,GSE111016_SSS,GSE226151	case_up	0.1622090892827804	0.053823170386294125	3.013740887402024	0.002580480935632361	0.5093122828132339	1	0	4	0	1.0	4	4	1.0	GSE111006_HSS:match(heldout=0.19789,discovery_mean=0.1766);GSE111010_JSS:match(heldout=0.12126,discovery_mean=0.20215);GSE111016_SSS:match(heldout=0.15191,discovery_mean=0.19193);GSE226151:match(heldout=0.25665,discovery_mean=0.15702)	0.4001091906928263	0.0	0.0	False	GSE111006_HSS:0.197887;GSE111010_JSS:0.121259;GSE111016_SSS:0.151909;GSE226151:0.256645	GSE111006_HSS:0.174059;GSE111010_JSS:0.411799;GSE111016_SSS:0.0296871;GSE226151:0.197572	GSE111006_HSS:0.727394;GSE111010_JSS:0.999436;GSE111016_SSS:0.894611;GSE226151:0.625169
SLC6A10P	3	GSE111006_HSS,GSE111010_JSS,GSE111016_SSS	case_down	-0.2832075858385268	0.09426543844614903	-3.0043628980765273	0.0026613767574705975	0.5155452820593839	1	0	0	3	1.0	3	3	1.0	GSE111006_HSS:match(heldout=-0.64539,discovery_mean=-0.2511);GSE111010_JSS:match(heldout=-0.25471,discovery_mean=-0.44644);GSE111016_SSS:match(heldout=-0.2475,discovery_mean=-0.45005)	1.4464348526719049	0.0	0.0	False	GSE111006_HSS:-0.645386;GSE111010_JSS:-0.254712;GSE111016_SSS:-0.247497	GSE111006_HSS:0.050008;GSE111010_JSS:0.652432;GSE111016_SSS:0.0184237	GSE111006_HSS:0.571706;GSE111010_JSS:0.999436;GSE111016_SSS:0.894611
MEF2C-AS1	3	GSE111006_HSS,GSE111010_JSS,GSE111016_SSS	case_down	-0.3525130503144608	0.11733742765558336	-3.0042677546092165	0.0026622092252968415	0.5155452820593839	1	0	0	3	1.0	3	3	1.0	GSE111006_HSS:match(heldout=-0.52578,discovery_mean=-0.256);GSE111010_JSS:match(heldout=-0.12964,discovery_mean=-0.45407);GSE111016_SSS:match(heldout=-0.38237,discovery_mean=-0.32771)	1.064625891991973	0.0	0.0	False	GSE111006_HSS:-0.525783;GSE111010_JSS:-0.129638;GSE111016_SSS:-0.382367	GSE111006_HSS:0.103326;GSE111010_JSS:0.628278;GSE111016_SSS:0.0117874	GSE111006_HSS:0.643493;GSE111010_JSS:0.999436;GSE111016_SSS:0.894611
MRPL1	4	GSE111006_HSS,GSE111010_JSS,GSE111016_SSS,GSE226151	case_down	-0.12098480901312476	0.040273058943309584	-3.0041127291430523	0.002663566146825303	0.5155452820593839	1	0	0	4	1.0	4	4	1.0	GSE111006_HSS:match(heldout=-0.052218,discovery_mean=-0.14357);GSE111010_JSS:match(heldout=-0.062642,discovery_mean=-0.1401);GSE111016_SSS:match(heldout=-0.12269,discovery_mean=-0.12008);GSE226151:match(heldout=-0.24539,discovery_mean=-0.079182)	3.335801268472631	10.06658495055926	0.0006690785099065864	False	GSE111006_HSS:-0.0522179;GSE111010_JSS:-0.0626415;GSE111016_SSS:-0.122687;GSE226151:-0.245394	GSE111006_HSS:0.601877;GSE111010_JSS:0.395309;GSE111016_SSS:0.0556973;GSE226151:0.00593996	GSE111006_HSS:0.923795;GSE111010_JSS:0.999436;GSE111016_SSS:0.894611;GSE226151:0.411035
LRRC39	4	GSE111006_HSS,GSE111010_JSS,GSE111016_SSS,GSE226151	case_down	-0.19289753529525216	0.06433675948452337	-2.998247608999563	0.0027153696184132343	0.5199306851526646	1	0	0	4	1.0	4	4	1.0	GSE111006_HSS:match(heldout=-0.34101,discovery_mean=-0.15715);GSE111010_JSS:match(heldout=-0.10218,discovery_mean=-0.23676);GSE111016_SSS:match(heldout=-0.17187,discovery_mean=-0.21353);GSE226151:match(heldout=-0.1974,discovery_mean=-0.20502)	1.8036195446902836	0.0	0.0	False	GSE111006_HSS:-0.341009;GSE111010_JSS:-0.102177;GSE111016_SSS:-0.171875;GSE226151:-0.197401	GSE111006_HSS:0.017097;GSE111010_JSS:0.413268;GSE111016_SSS:0.089689;GSE226151:0.42287	GSE111006_HSS:0.462727;GSE111010_JSS:0.999436;GSE111016_SSS:0.894611;GSE226151:0.745844
RFT1	4	GSE111006_HSS,GSE111010_JSS,GSE111016_SSS,GSE226151	case_up	0.13005543307592257	0.04343804001432181	2.9940446906223768	0.0027530561605294828	0.5236256917709603	1	0	4	0	1.0	4	4	1.0	GSE111006_HSS:match(heldout=0.20691,discovery_mean=0.12482);GSE111010_JSS:match(heldout=0.080833,discovery_mean=0.16685);GSE111016_SSS:match(heldout=0.08505,discovery_mean=0.16544);GSE226151:match(heldout=0.20858,discovery_mean=0.12427)	1.887883056182059	0.0	0.0	False	GSE111006_HSS:0.206913;GSE111010_JSS:0.0808334;GSE111016_SSS:0.0850502;GSE226151:0.208579	GSE111006_HSS:0.0177183;GSE111010_JSS:0.468955;GSE111016_SSS:0.188055;GSE226151:0.148004	GSE111006_HSS:0.46528;GSE111010_JSS:0.999436;GSE111016_SSS:0.894611;GSE226151:0.604246
KDSR	4	GSE111006_HSS,GSE111010_JSS,GSE111016_SSS,GSE226151	case_up	0.10229664359867527	0.03426035600419359	2.9858604967839155	0.0028278161276158145	0.5282661275818363	0	0	4	0	1.0	4	4	1.0	GSE111006_HSS:match(heldout=0.12233,discovery_mean=0.11041);GSE111010_JSS:match(heldout=0.10466,discovery_mean=0.11629);GSE111016_SSS:match(heldout=0.072763,discovery_mean=0.12693);GSE226151:match(heldout=0.15379,discovery_mean=0.099918)	0.4533566573780378	0.0	0.0	False	GSE111006_HSS:0.122327;GSE111010_JSS:0.104665;GSE111016_SSS:0.0727627;GSE226151:0.153788	GSE111006_HSS:0.0988386;GSE111010_JSS:0.0664219;GSE111016_SSS:0.250568;GSE226151:0.256587	GSE111006_HSS:0.640384;GSE111010_JSS:0.999436;GSE111016_SSS:0.903076;GSE226151:0.657822
TXN2	4	GSE111006_HSS,GSE111010_JSS,GSE111016_SSS,GSE226151	case_down	-0.14327464822611521	0.04800802291454324	-2.9843896817236466	0.0028414464302645662	0.5282661275818363	2	0	0	4	1.0	4	4	1.0	GSE111006_HSS:match(heldout=-0.085258,discovery_mean=-0.15893);GSE111010_JSS:match(heldout=-0.064899,discovery_mean=-0.16571);GSE111016_SSS:match(heldout=-0.14142,discovery_mean=-0.14021);GSE226151:match(heldout=-0.27046,discovery_mean=-0.097191)	1.6901166423292135	0.0	0.0	False	GSE111006_HSS:-0.0852583;GSE111010_JSS:-0.0648989;GSE111016_SSS:-0.141417;GSE226151:-0.270464	GSE111006_HSS:0.478047;GSE111010_JSS:0.638789;GSE111016_SSS:0.0349407;GSE226151:0.0307121	GSE111006_HSS:0.882201;GSE111010_JSS:0.999436;GSE111016_SSS:0.894611;GSE226151:0.527518
ZCRB1	4	GSE111006_HSS,GSE111010_JSS,GSE111016_SSS,GSE226151	case_down	-0.11002798535573043	0.036928211343020885	-2.9795102810070104	0.0028870954127839118	0.5282661275818363	1	0	0	4	1.0	4	4	1.0	GSE111006_HSS:match(heldout=-0.1942,discovery_mean=-0.095371);GSE111010_JSS:match(heldout=-0.076035,discovery_mean=-0.13476);GSE111016_SSS:match(heldout=-0.076148,discovery_mean=-0.13472);GSE226151:match(heldout=-0.13393,discovery_mean=-0.11546)	1.619638287953696	0.0	0.0	False	GSE111006_HSS:-0.194204;GSE111010_JSS:-0.0760348;GSE111016_SSS:-0.0761482;GSE226151:-0.133931	GSE111006_HSS:0.026906;GSE111010_JSS:0.486662;GSE111016_SSS:0.153291;GSE226151:0.127391	GSE111006_HSS:0.507776;GSE111010_JSS:0.999436;GSE111016_SSS:0.894611;GSE226151:0.591765
ECSIT	4	GSE111006_HSS,GSE111010_JSS,GSE111016_SSS,GSE226151	case_down	-0.18108353044661585	0.06078308596358331	-2.9791763214376377	0.002890244099236074	0.5282661275818363	1	0	0	4	1.0	4	4	1.0	GSE111006_HSS:match(heldout=-0.088135,discovery_mean=-0.19626);GSE111010_JSS:match(heldout=-0.077983,discovery_mean=-0.19964);GSE111016_SSS:match(heldout=-0.1702,discovery_mean=-0.1689);GSE226151:match(heldout=-0.34059,discovery_mean=-0.11211)	2.162027212527125	0.0	0.0	False	GSE111006_HSS:-0.0881349;GSE111010_JSS:-0.0779831;GSE111016_SSS:-0.1702;GSE226151:-0.340594	GSE111006_HSS:0.521977;GSE111010_JSS:0.70878;GSE111016_SSS:0.0538836;GSE226151:0.0151256	GSE111006_HSS:0.8986;GSE111010_JSS:0.999436;GSE111016_SSS:0.894611;GSE226151:0.48823
NTN5	2	GSE111016_SSS,GSE226151	case_up	0.05069845196899133	0.017037719871071926	2.975659439915515	0.0029235933073452004	0.5303617330613712	1	0	2	0	1.0	2	2	1.0	GSE111016_SSS:match(heldout=0.047849,discovery_mean=0.081926);GSE226151:match(heldout=0.081926,discovery_mean=0.047849)	0.3065839138014541	0.0	0.0	False	GSE111016_SSS:0.0478485;GSE226151:0.081926	GSE111016_SSS:0.0106996;GSE226151:0.172892	GSE111016_SSS:0.894611;GSE226151:0.616986
PTPRS	4	GSE111006_HSS,GSE111010_JSS,GSE111016_SSS,GSE226151	case_up	0.247838494983073	0.08334887598533085	2.9735073455182746	0.002944173596219948	0.5303617330613712	0	0	4	0	1.0	4	4	1.0	GSE111006_HSS:match(heldout=0.27585,discovery_mean=0.27837);GSE111010_JSS:match(heldout=0.24281,discovery_mean=0.28939);GSE111016_SSS:match(heldout=0.18667,discovery_mean=0.3081);GSE226151:match(heldout=0.40564,discovery_mean=0.23511)	0.833117109348021	0.0	0.0	False	GSE111006_HSS:0.275848;GSE111010_JSS:0.242805;GSE111016_SSS:0.186671;GSE226151:0.405644	GSE111006_HSS:0.131225;GSE111010_JSS:0.282214;GSE111016_SSS:0.128069;GSE226151:0.0651824	GSE111006_HSS:0.684187;GSE111010_JSS:0.999436;GSE111016_SSS:0.894611;GSE226151:0.561229
ZNF271P	3	GSE111006_HSS,GSE111010_JSS,GSE111016_SSS	case_down	-0.09052917054962423	0.030516454107702328	-2.966569124647242	0.003011426583489169	0.5326919621852272	1	0	0	3	1.0	3	3	1.0	GSE111006_HSS:match(heldout=-0.13884,discovery_mean=-0.05758);GSE111010_JSS:match(heldout=-0.032041,discovery_mean=-0.11098);GSE111016_SSS:match(heldout=-0.083119,discovery_mean=-0.08544)	1.5237390485447873	0.0	0.0	False	GSE111006_HSS:-0.138839;GSE111010_JSS:-0.0320409;GSE111016_SSS:-0.0831194	GSE111006_HSS:0.0167649;GSE111010_JSS:0.648323;GSE111016_SSS:0.0632735	GSE111006_HSS:0.462727;GSE111010_JSS:0.999436;GSE111016_SSS:0.894611
NUDT8	4	GSE111006_HSS,GSE111010_JSS,GSE111016_SSS,GSE226151	case_down	-0.1815584650049187	0.061206865451967934	-2.9663088227806185	0.0030139767803589144	0.5326919621852272	1	0	0	4	1.0	4	4	1.0	GSE111006_HSS:match(heldout=-0.14671,discovery_mean=-0.19106);GSE111010_JSS:match(heldout=-0.095926,discovery_mean=-0.20799);GSE111016_SSS:match(heldout=-0.17978,discovery_mean=-0.18004);GSE226151:match(heldout=-0.29748,discovery_mean=-0.14081)	0.7426782635974727	0.0	0.0	False	GSE111006_HSS:-0.146713;GSE111010_JSS:-0.0959264;GSE111016_SSS:-0.179783;GSE226151:-0.297478	GSE111006_HSS:0.246074;GSE111010_JSS:0.661368;GSE111016_SSS:0.0383576;GSE226151:0.0763378	GSE111006_HSS:0.777619;GSE111010_JSS:0.999436;GSE111016_SSS:0.894611;GSE226151:0.568782
PCNT	4	GSE111006_HSS,GSE111010_JSS,GSE111016_SSS,GSE226151	case_up	0.18536026444456383	0.06265850254994197	2.9582619580929563	0.003093790871698786	0.5335677742723649	1	0	4	0	1.0	4	4	1.0	GSE111006_HSS:match(heldout=0.32822,discovery_mean=0.096228);GSE111010_JSS:match(heldout=0.096659,discovery_mean=0.17342);GSE111016_SSS:match(heldout=0.12493,discovery_mean=0.16399);GSE226151:match(heldout=0.067093,discovery_mean=0.18327)	2.872281590205844	0.0	0.0	False	GSE111006_HSS:0.328224;GSE111010_JSS:0.0966595;GSE111016_SSS:0.124932;GSE226151:0.0670929	GSE111006_HSS:0.00430468;GSE111010_JSS:0.536444;GSE111016_SSS:0.226146;GSE226151:0.733146	GSE111006_HSS:0.408271;GSE111010_JSS:0.999436;GSE111016_SSS:0.895716;GSE226151:0.893061
NPIPP1	3	GSE111006_HSS,GSE111010_JSS,GSE111016_SSS	case_up	0.19057409412767548	0.06447679156574959	2.955700640490763	0.0031195971718836917	0.5335677742723649	1	0	3	0	1.0	3	3	1.0	GSE111006_HSS:match(heldout=0.23773,discovery_mean=0.11711);GSE111010_JSS:match(heldout=0.037265,discovery_mean=0.21734);GSE111016_SSS:match(heldout=0.19695,discovery_mean=0.1375)	0.548879319985329	0.0	0.0	False	GSE111006_HSS:0.237734;GSE111010_JSS:0.0372652;GSE111016_SSS:0.196952	GSE111006_HSS:0.151631;GSE111010_JSS:0.871252;GSE111016_SSS:0.0114088	GSE111006_HSS:0.706185;GSE111010_JSS:0.999436;GSE111016_SSS:0.894611
NDUFB4	4	GSE111006_HSS,GSE111010_JSS,GSE111016_SSS,GSE226151	case_down	-0.18960654340646438	0.06418452559712245	-2.9540849861008383	0.0031359763199719174	0.5335677742723649	2	0	0	4	1.0	4	4	1.0	GSE111006_HSS:match(heldout=-0.05303,discovery_mean=-0.20428);GSE111010_JSS:match(heldout=-0.082568,discovery_mean=-0.19443);GSE111016_SSS:match(heldout=-0.19592,discovery_mean=-0.15665);GSE226151:match(heldout=-0.33436,discovery_mean=-0.1105)	5.686768342908843	47.24596081461853	0.007604614378460111	False	GSE111006_HSS:-0.0530304;GSE111010_JSS:-0.0825682;GSE111016_SSS:-0.195916;GSE226151:-0.334356	GSE111006_HSS:0.614773;GSE111010_JSS:0.57163;GSE111016_SSS:0.00871425;GSE226151:0.000110974	GSE111006_HSS:0.926238;GSE111010_JSS:0.999436;GSE111016_SSS:0.894611;GSE226151:0.13308
CYP21A2	2	GSE111016_SSS,GSE226151	case_up	0.006245132146372323	0.0021142879434443095	2.9537756036193468	0.003139121700572021	0.5335677742723649	1	0	2	0	1.0	2	2	1.0	GSE111016_SSS:match(heldout=0.0062022,discovery_mean=0.040678);GSE226151:match(heldout=0.040678,discovery_mean=0.0062022)	0.33049755903751316	0.0	0.0	False	GSE111016_SSS:0.00620223;GSE226151:0.0406775	GSE111016_SSS:0.00575219;GSE226151:0.501645	GSE111016_SSS:0.894611;GSE226151:0.78308
KAT2A	4	GSE111006_HSS,GSE111010_JSS,GSE111016_SSS,GSE226151	case_up	0.12538990979547499	0.04260234382936083	2.943263175794059	0.003247722005658207	0.5335677742723649	1	0	4	0	1.0	4	4	1.0	GSE111006_HSS:match(heldout=0.17814,discovery_mean=0.078591);GSE111010_JSS:match(heldout=0.10236,discovery_mean=0.10385);GSE111016_SSS:match(heldout=0.1141,discovery_mean=0.099937);GSE226151:match(heldout=0.019308,discovery_mean=0.13154)	1.114223091500429	0.0	0.0	False	GSE111006_HSS:0.178139;GSE111010_JSS:0.102364;GSE111016_SSS:0.114102;GSE226151:0.0193082	GSE111006_HSS:0.0240773;GSE111010_JSS:0.507688;GSE111016_SSS:0.0643093;GSE226151:0.89254	GSE111006_HSS:0.494959;GSE111010_JSS:0.999436;GSE111016_SSS:0.894611;GSE226151:0.961608
TRDMT1	4	GSE111006_HSS,GSE111010_JSS,GSE111016_SSS,GSE226151	case_up	0.12615814831876346	0.04288039142936629	2.9420941393824376	0.0032600080664556877	0.5335677742723649	1	0	4	0	1.0	4	4	1.0	GSE111006_HSS:match(heldout=0.23894,discovery_mean=0.14266);GSE111010_JSS:match(heldout=0.059611,discovery_mean=0.20243);GSE111016_SSS:match(heldout=0.096818,discovery_mean=0.19003);GSE226151:match(heldout=0.27154,discovery_mean=0.13179)	2.3834801890143384	0.0	0.0	False	GSE111006_HSS:0.238942;GSE111010_JSS:0.0596113;GSE111016_SSS:0.0968177;GSE226151:0.271538	GSE111006_HSS:0.0954837;GSE111010_JSS:0.714885;GSE111016_SSS:0.0617434;GSE226151:0.0472463	GSE111006_HSS:0.638869;GSE111010_JSS:0.999436;GSE111016_SSS:0.894611;GSE226151:0.558041
FOXP4	4	GSE111006_HSS,GSE111010_JSS,GSE111016_SSS,GSE226151	case_up	0.1569191199023006	0.05339143668689463	2.939031605808384	0.0032923949803688223	0.5335677742723649	1	0	4	0	1.0	4	4	1.0	GSE111006_HSS:match(heldout=0.23676,discovery_mean=0.10528);GSE111010_JSS:match(heldout=0.017835,discovery_mean=0.17826);GSE111016_SSS:match(heldout=0.10359,discovery_mean=0.14967);GSE226151:match(heldout=0.19443,discovery_mean=0.11939)	1.7465632859848934	0.0	0.0	False	GSE111006_HSS:0.23676;GSE111010_JSS:0.0178351;GSE111016_SSS:0.103588;GSE226151:0.194428	GSE111006_HSS:0.0539764;GSE111010_JSS:0.908915;GSE111016_SSS:0.315873;GSE226151:0.0271776	GSE111006_HSS:0.571706;GSE111010_JSS:0.999436;GSE111016_SSS:0.908485;GSE226151:0.519874
PGAP1	4	GSE111006_HSS,GSE111010_JSS,GSE111016_SSS,GSE226151	case_up	0.11689539458066653	0.039924081061525285	2.9279420207699722	0.0034121366701685193	0.5435962413531629	1	0	4	0	1.0	4	4	1.0	GSE111006_HSS:match(heldout=0.024731,discovery_mean=0.15087);GSE111010_JSS:match(heldout=0.095512,discovery_mean=0.12728);GSE111016_SSS:match(heldout=0.12071,discovery_mean=0.11888);GSE226151:match(heldout=0.23638,discovery_mean=0.080319)	1.0220602429415564	0.0	0.0	False	GSE111006_HSS:0.0247306;GSE111010_JSS:0.0955124;GSE111016_SSS:0.120715;GSE226151:0.236385	GSE111006_HSS:0.853699;GSE111010_JSS:0.530511;GSE111016_SSS:0.0111316;GSE226151:0.16481	GSE111006_HSS:0.974276;GSE111010_JSS:0.999436;GSE111016_SSS:0.894611;GSE226151:0.613266
NOXA1	4	GSE111006_HSS,GSE111010_JSS,GSE111016_SSS,GSE226151	case_up	0.30488570791558645	0.10420344186239623	2.9258698414031	0.003434946167596749	0.5435962413531629	1	0	4	0	1.0	4	4	1.0	GSE111006_HSS:match(heldout=0.59842,discovery_mean=0.20613);GSE111010_JSS:match(heldout=0.17342,discovery_mean=0.3478);GSE111016_SSS:match(heldout=0.26943,discovery_mean=0.31579);GSE226151:match(heldout=0.17553,discovery_mean=0.34709)	1.7933306277832743	0.0	0.0	False	GSE111006_HSS:0.598422;GSE111010_JSS:0.17342;GSE111016_SSS:0.26943;GSE226151:0.175533	GSE111006_HSS:0.0237523;GSE111010_JSS:0.516126;GSE111016_SSS:0.05194;GSE226151:0.667375	GSE111006_HSS:0.494959;GSE111010_JSS:0.999436;GSE111016_SSS:0.894611;GSE226151:0.863739
CACYBPP2	3	GSE111006_HSS,GSE111010_JSS,GSE111016_SSS	case_down	-0.13813582922985035	0.047236375727968544	-2.9243528340397305	0.00345173251726043	0.5435962413531629	1	0	0	3	1.0	3	3	1.0	GSE111006_HSS:match(heldout=-0.26863,discovery_mean=-0.12306);GSE111010_JSS:match(heldout=-0.15039,discovery_mean=-0.18219);GSE111016_SSS:match(heldout=-0.095737,discovery_mean=-0.20951)	1.9149351157632226	0.0	0.0	False	GSE111006_HSS:-0.268635;GSE111010_JSS:-0.150391;GSE111016_SSS:-0.095737	GSE111006_HSS:0.0211942;GSE111010_JSS:0.17508;GSE111016_SSS:0.118619	GSE111006_HSS:0.486155;GSE111010_JSS:0.999436;GSE111016_SSS:0.894611
HSPA8	4	GSE111006_HSS,GSE111010_JSS,GSE111016_SSS,GSE226151	case_down	-0.12673602087655966	0.04333967410340717	-2.924249512679105	0.003452878524701827	0.5435962413531629	2	0	0	4	1.0	4	4	1.0	GSE111006_HSS:match(heldout=-0.25604,discovery_mean=-0.092381);GSE111010_JSS:match(heldout=-0.12001,discovery_mean=-0.13772);GSE111016_SSS:match(heldout=-0.11856,discovery_mean=-0.13821);GSE226151:match(heldout=-0.038577,discovery_mean=-0.16487)	2.3373733530366083	0.0	0.0	False	GSE111006_HSS:-0.256036;GSE111010_JSS:-0.120007;GSE111016_SSS:-0.11856;GSE226151:-0.0385769	GSE111006_HSS:0.0210228;GSE111010_JSS:0.42175;GSE111016_SSS:0.0499212;GSE226151:0.698346	GSE111006_HSS:0.486155;GSE111010_JSS:0.999436;GSE111016_SSS:0.894611;GSE226151:0.879066
ATP5F1B	4	GSE111006_HSS,GSE111010_JSS,GSE111016_SSS,GSE226151	case_down	-0.22135493998788758	0.07577129073809621	-2.9213563320836364	0.0034851097123570467	0.5438485701744604	2	0	0	4	1.0	4	4	1.0	GSE111006_HSS:match(heldout=-0.1196,discovery_mean=-0.20826);GSE111010_JSS:match(heldout=-0.01127,discovery_mean=-0.24437);GSE111016_SSS:match(heldout=-0.2297,discovery_mean=-0.17156);GSE226151:match(heldout=-0.3838,discovery_mean=-0.12019)	4.876762748343744	38.48378207410508	0.008756970860382029	False	GSE111006_HSS:-0.119598;GSE111010_JSS:-0.0112698;GSE111016_SSS:-0.229701;GSE226151:-0.383802	GSE111006_HSS:0.34859;GSE111010_JSS:0.949357;GSE111016_SSS:0.0297464;GSE226151:0.000303684	GSE111006_HSS:0.830238;GSE111010_JSS:0.999436;GSE111016_SSS:0.894611;GSE226151:0.176215
TMEM147	4	GSE111006_HSS,GSE111010_JSS,GSE111016_SSS,GSE226151	case_down	-0.10379743793747805	0.03554517561149662	-2.920155440276011	0.0034985683534382753	0.5438485701744604	1	0	0	4	1.0	4	4	1.0	GSE111006_HSS:match(heldout=-0.1243,discovery_mean=-0.13056);GSE111010_JSS:match(heldout=-0.06288,discovery_mean=-0.15103);GSE111016_SSS:match(heldout=-0.09815,discovery_mean=-0.13927);GSE226151:match(heldout=-0.23064,discovery_mean=-0.095109)	0.6554515262825984	0.0	0.0	False	GSE111006_HSS:-0.124296;GSE111010_JSS:-0.0628804;GSE111016_SSS:-0.0981495;GSE226151:-0.230636	GSE111006_HSS:0.227049;GSE111010_JSS:0.627908;GSE111016_SSS:0.0212309;GSE226151:0.210209	GSE111006_HSS:0.765503;GSE111010_JSS:0.999436;GSE111016_SSS:0.894611;GSE226151:0.63495
RBM33	4	GSE111006_HSS,GSE111010_JSS,GSE111016_SSS,GSE226151	case_up	0.11866146777727893	0.04074038670439577	2.9126249742856687	0.003584047518596411	0.5438485701744604	1	0	4	0	1.0	4	4	1.0	GSE111006_HSS:match(heldout=0.033953,discovery_mean=0.12713);GSE111010_JSS:match(heldout=0.029685,discovery_mean=0.12856);GSE111016_SSS:match(heldout=0.16847,discovery_mean=0.082293);GSE226151:match(heldout=0.18324,discovery_mean=0.077371)	2.671526110838045	0.0	0.0	False	GSE111006_HSS:0.0339527;GSE111010_JSS:0.0296848;GSE111016_SSS:0.168474;GSE226151:0.18324	GSE111006_HSS:0.66005;GSE111010_JSS:0.828205;GSE111016_SSS:0.00397936;GSE226151:0.232576	GSE111006_HSS:0.939322;GSE111010_JSS:0.999436;GSE111016_SSS:0.894611;GSE226151:0.647942
USP6	4	GSE111006_HSS,GSE111010_JSS,GSE111016_SSS,GSE226151	case_up	0.32156096881869684	0.11050480085818797	2.909927589764716	0.003615125016122124	0.5438485701744604	1	0	4	0	1.0	4	4	1.0	GSE111006_HSS:match(heldout=0.37262,discovery_mean=0.35983);GSE111010_JSS:match(heldout=0.34555,discovery_mean=0.36885);GSE111016_SSS:match(heldout=0.29372,discovery_mean=0.38613);GSE226151:match(heldout=0.4402,discovery_mean=0.3373)	0.1489878530276706	0.0	0.0	False	GSE111006_HSS:0.372622;GSE111010_JSS:0.345551;GSE111016_SSS:0.293723;GSE226151:0.440204	GSE111006_HSS:0.16923;GSE111010_JSS:0.306988;GSE111016_SSS:0.0378277;GSE226151:0.351601	GSE111006_HSS:0.721818;GSE111010_JSS:0.999436;GSE111016_SSS:0.894611;GSE226151:0.708029
TUBGCP3	4	GSE111006_HSS,GSE111010_JSS,GSE111016_SSS,GSE226151	case_up	0.12023773900881532	0.04133216003397392	2.909060134045333	0.003625171232479456	0.5438485701744604	3	0	4	0	1.0	4	4	1.0	GSE111006_HSS:match(heldout=0.1288,discovery_mean=0.15186);GSE111010_JSS:match(heldout=0.01099,discovery_mean=0.19113);GSE111016_SSS:match(heldout=0.10398,discovery_mean=0.16013);GSE226151:match(heldout=0.3406,discovery_mean=0.081256)	3.7066777347333657	19.064989872506395	0.0013857133099438664	False	GSE111006_HSS:0.1288;GSE111010_JSS:0.0109904;GSE111016_SSS:0.103976;GSE226151:0.340603	GSE111006_HSS:0.0464633;GSE111010_JSS:0.921005;GSE111016_SSS:0.0376676;GSE226151:0.0177784	GSE111006_HSS:0.560258;GSE111010_JSS:0.999436;GSE111016_SSS:0.894611;GSE226151:0.495387
